Aging,Gender,Customer_Login_type,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method,Gender_enc,Login_enc,Payment_enc,Priority_enc
7.0,Male,Member,72.0,4.0,0.3,18.0,1.8,Critical,credit_card,1,2,0,0
5.0,Male,Member,54.0,1.0,0.1,54.0,5.4,High,credit_card,1,2,0,1
8.0,Male,Member,114.0,4.0,0.3,20.3,2.0,High,credit_card,1,2,0,1
7.0,Female,Member,231.0,5.0,0.3,104.8,10.5,High,credit_card,0,2,0,1
9.0,Male,Guest,140.0,5.0,0.3,32.0,3.2,Critical,credit_card,1,1,0,0
2.0,Male,Member,211.0,4.0,0.3,97.2,9.7,High,money_order,1,2,3,1
6.0,Male,Member,117.0,1.0,0.2,32.3,3.2,High,e_wallet,1,2,2,1
7.0,Male,Guest,118.0,4.0,0.3,19.1,1.9,High,credit_card,1,1,0,1
5.0,Male,Member,250.0,1.0,0.3,155.0,15.5,Critical,credit_card,1,2,0,0
6.0,Male,Member,72.0,1.0,0.3,72.0,7.2,High,credit_card,1,2,0,1
10.0,Female,Member,54.0,4.0,0.2,13.5,1.4,Medium,credit_card,0,2,0,3
1.0,Male,Member,114.0,1.0,0.3,28.3,2.8,Critical,credit_card,1,2,0,0
6.0,Female,Member,231.0,1.0,0.1,146.4,14.6,High,credit_card,0,2,0,1
9.0,Female,Member,140.0,1.0,0.3,54.4,5.4,Medium,money_order,0,2,3,3
8.0,Male,Member,211.0,1.0,0.1,124.7,12.5,High,credit_card,1,2,0,1
4.0,Male,Member,117.0,1.0,0.3,23.0,2.3,High,money_order,1,2,3,1
10.0,Male,Guest,118.0,1.0,0.3,26.2,2.6,High,money_order,1,1,3,1
10.0,Male,Member,250.0,1.0,0.3,150.0,15.0,Medium,credit_card,1,2,0,3
5.0,Male,Member,72.0,1.0,0.3,72.0,7.2,Critical,money_order,1,2,3,0
1.0,Male,Member,114.0,1.0,0.3,23.7,2.4,Medium,credit_card,1,2,0,3
4.0,Male,Member,231.0,5.0,0.1,139.5,13.9,High,credit_card,1,2,0,1
7.0,Male,Member,140.0,4.0,0.1,54.4,5.4,High,credit_card,1,2,0,1
8.0,Male,Member,211.0,1.0,0.1,128.9,12.9,Critical,money_order,1,2,3,0
3.0,Male,Member,117.0,5.0,0.1,31.2,3.1,High,money_order,1,2,3,1
10.0,Female,Member,118.0,1.0,0.1,35.6,3.6,Critical,money_order,0,2,3,0
2.0,Male,Member,250.0,4.0,0.3,140.0,14.0,Medium,credit_card,1,2,0,3
5.0,Male,Member,72.0,1.0,0.3,72.0,7.2,Critical,credit_card,1,2,0,0
7.0,Female,Member,54.0,1.0,0.3,54.0,5.4,High,credit_card,0,2,0,1
7.0,Female,Member,114.0,1.0,0.2,29.4,2.9,High,credit_card,0,2,0,1
5.0,Female,Member,231.0,1.0,0.3,116.4,11.6,Critical,credit_card,0,2,0,0
4.0,Male,Member,140.0,1.0,0.1,57.2,5.7,Medium,credit_card,1,2,0,3
9.0,Male,Member,211.0,4.0,0.3,105.7,10.6,Critical,credit_card,1,2,0,0
4.0,Male,Member,117.0,1.0,0.1,33.5,3.3,High,credit_card,1,2,0,1
2.0,Male,Member,118.0,1.0,0.2,30.9,3.1,Critical,money_order,1,2,3,0
3.0,Male,Member,250.0,4.0,0.1,160.0,16.0,Critical,credit_card,1,2,0,0
9.0,Male,Member,72.0,1.0,0.3,36.0,3.6,High,credit_card,1,2,0,1
4.0,Male,Member,54.0,1.0,0.3,18.0,1.8,High,credit_card,1,2,0,1
9.0,Male,Member,114.0,1.0,0.1,32.9,3.3,Critical,credit_card,1,2,0,0
8.0,Male,Member,231.0,4.0,0.1,141.8,14.2,High,credit_card,1,2,0,1
2.0,Male,Member,140.0,4.0,0.3,43.2,4.3,High,credit_card,1,2,0,1
9.0,Female,Member,211.0,1.0,0.3,112.0,11.2,Critical,credit_card,0,2,0,0
10.0,Male,Member,117.0,1.0,0.3,32.3,3.2,Medium,credit_card,1,2,0,3
8.0,Male,Member,118.0,4.0,0.2,28.6,2.9,High,credit_card,1,2,0,1
5.0,Male,Member,250.0,1.0,0.1,162.5,16.3,Critical,credit_card,1,2,0,0
6.0,Male,Member,72.0,1.0,0.3,36.0,3.6,High,money_order,1,2,3,1
7.0,Male,Member,54.0,1.0,0.3,27.0,2.7,High,credit_card,1,2,0,1
3.0,Male,Member,114.0,1.0,0.3,27.2,2.7,Critical,credit_card,1,2,0,0
4.0,Male,Member,231.0,5.0,0.2,127.9,12.8,Critical,credit_card,1,2,0,0
3.0,Female,Member,140.0,4.0,0.3,43.2,4.3,Medium,money_order,0,2,3,3
1.0,Male,Member,211.0,1.0,0.3,112.0,11.2,Critical,e_wallet,1,2,2,0
7.0,Male,Member,117.0,5.0,0.3,7.8,0.8,Medium,money_order,1,2,3,3
5.0,Male,Member,118.0,1.0,0.3,34.5,3.4,Critical,e_wallet,1,2,2,0
3.0,Female,Member,250.0,1.0,0.3,147.5,14.8,High,credit_card,0,2,0,1
3.0,Male,Member,72.0,1.0,0.2,36.0,3.6,Critical,money_order,1,2,3,0
10.0,Male,Member,54.0,5.0,0.1,10.8,1.1,High,money_order,1,2,3,1
10.0,Male,Member,114.0,1.0,0.1,32.9,3.3,High,money_order,1,2,3,1
2.0,Female,Member,231.0,1.0,0.1,148.7,14.9,Critical,credit_card,0,2,0,0
1.0,Male,Member,140.0,1.0,0.3,48.8,4.9,High,credit_card,1,2,0,1
7.0,Male,Guest,211.0,1.0,0.2,126.8,12.7,High,credit_card,1,1,0,1
4.0,Male,Member,117.0,5.0,0.3,7.8,0.8,High,credit_card,1,2,0,1
10.0,Male,Member,118.0,4.0,0.3,23.8,2.4,Critical,money_order,1,2,3,0
1.0,Male,Member,250.0,5.0,0.1,157.5,15.8,Critical,credit_card,1,2,0,0
7.0,Male,Member,72.0,1.0,0.3,36.0,3.6,High,credit_card,1,2,0,1
9.0,Male,Member,54.0,1.0,0.3,18.0,1.8,Medium,money_order,1,2,3,3
5.0,Male,Member,114.0,5.0,0.3,11.2,1.1,High,credit_card,1,2,0,1
5.0,Male,Member,231.0,4.0,0.3,114.0,11.4,Critical,credit_card,1,2,0,0
7.0,Male,Member,140.0,5.0,0.3,39.0,3.9,High,credit_card,1,2,0,1
4.0,Female,Member,211.0,4.0,0.2,114.1,11.4,Medium,money_order,0,2,3,3
2.0,Male,Member,117.0,1.0,0.1,35.8,3.6,Medium,credit_card,1,2,0,3
1.0,Male,Guest,118.0,5.0,0.1,32.1,3.2,High,credit_card,1,1,0,1
5.0,Male,Member,250.0,5.0,0.3,132.5,13.3,Critical,credit_card,1,2,0,0
3.0,Male,Member,72.0,1.0,0.3,24.0,2.4,High,money_order,1,2,3,1
4.0,Male,Member,54.0,5.0,0.3,10.8,1.1,High,credit_card,1,2,0,1
4.0,Male,Member,114.0,4.0,0.2,24.9,2.5,Critical,credit_card,1,2,0,0
3.0,Male,Member,231.0,4.0,0.3,104.8,10.5,High,credit_card,1,2,0,1
1.0,Male,Member,140.0,1.0,0.3,43.2,4.3,High,credit_card,1,2,0,1
7.0,Male,Member,211.0,4.0,0.3,88.8,8.9,High,money_order,1,2,3,1
1.0,Male,Member,117.0,1.0,0.2,32.3,3.2,Critical,money_order,1,2,3,0
3.0,Male,Member,118.0,1.0,0.2,33.3,3.3,Medium,debit_card,1,2,1,3
3.0,Male,Member,250.0,1.0,0.2,160.0,16.0,Critical,credit_card,1,2,0,0
7.0,Male,Member,72.0,5.0,0.2,14.4,1.4,Medium,credit_card,1,2,0,3
8.0,Male,Member,54.0,1.0,0.3,18.0,1.8,Critical,credit_card,1,2,0,0
10.0,Male,Member,114.0,1.0,0.1,30.6,3.1,Medium,e_wallet,1,2,2,3
6.0,Male,Member,231.0,5.0,0.3,93.3,9.3,Medium,credit_card,1,2,0,3
10.0,Male,Member,140.0,1.0,0.2,57.2,5.7,Medium,credit_card,1,2,0,3
9.0,Female,Member,211.0,4.0,0.3,97.2,9.7,Medium,credit_card,0,2,0,3
4.0,Male,Member,117.0,1.0,0.3,26.5,2.6,Critical,e_wallet,1,2,2,0
3.0,Male,Member,118.0,1.0,0.3,34.5,3.4,Critical,credit_card,1,2,0,0
1.0,Male,Member,250.0,5.0,0.3,107.5,10.8,High,credit_card,1,2,0,1
9.0,Male,Member,72.0,1.0,0.3,72.0,7.2,High,credit_card,1,2,0,1
5.0,Female,Member,54.0,1.0,0.2,54.0,5.4,High,credit_card,0,2,0,1
2.0,Male,Member,114.0,1.0,0.1,32.9,3.3,High,credit_card,1,2,0,1
5.0,Female,Member,231.0,1.0,0.3,127.9,12.8,Critical,credit_card,0,2,0,0
1.0,Male,Member,140.0,5.0,0.3,25.0,2.5,Critical,credit_card,1,2,0,0
8.0,Male,Member,211.0,1.0,0.3,124.7,12.5,High,credit_card,1,2,0,1
2.0,Male,Member,117.0,1.0,0.3,23.0,2.3,Medium,money_order,1,2,3,3
9.0,Male,Member,118.0,1.0,0.2,30.9,3.1,Critical,credit_card,1,2,0,0
3.0,Male,Member,250.0,1.0,0.1,167.5,16.8,High,credit_card,1,2,0,1
5.0,Male,Member,72.0,4.0,0.1,18.0,1.8,Critical,credit_card,1,2,0,0
6.0,Male,Member,54.0,4.0,0.1,13.5,1.4,Critical,credit_card,1,2,0,0
6.0,Male,Member,114.0,1.0,0.3,24.9,2.5,Critical,credit_card,1,2,0,0
8.0,Male,Member,231.0,1.0,0.3,141.8,14.2,Critical,money_order,1,2,3,0
8.0,Male,Member,140.0,1.0,0.3,51.6,5.2,Critical,credit_card,1,2,0,0
8.0,Male,Member,211.0,1.0,0.1,126.8,12.7,Critical,credit_card,1,2,0,0
4.0,Male,Member,117.0,1.0,0.3,31.2,3.1,Medium,money_order,1,2,3,3
6.0,Male,Member,118.0,5.0,0.3,14.4,1.4,Critical,credit_card,1,2,0,0
3.0,Female,Member,250.0,5.0,0.3,120.0,12.0,Critical,credit_card,0,2,0,0
6.0,Male,Member,72.0,1.0,0.2,24.0,2.4,Medium,credit_card,1,2,0,3
7.0,Male,Member,54.0,1.0,0.3,54.0,5.4,Medium,money_order,1,2,3,3
1.0,Male,Member,114.0,1.0,0.3,23.7,2.4,Critical,credit_card,1,2,0,0
1.0,Male,Member,231.0,4.0,0.2,132.5,13.3,Medium,money_order,1,2,3,3
10.0,Male,Guest,140.0,1.0,0.2,54.4,5.4,High,credit_card,1,1,0,1
3.0,Male,Member,211.0,1.0,0.3,118.3,11.8,High,money_order,1,2,3,1
7.0,Female,Member,117.0,1.0,0.3,33.5,3.3,Medium,credit_card,0,2,0,3
4.0,Male,Member,118.0,1.0,0.3,30.9,3.1,Critical,credit_card,1,2,0,0
3.0,Male,Member,250.0,1.0,0.3,162.5,16.3,Critical,credit_card,1,2,0,0
7.0,Male,Member,72.0,1.0,0.2,24.0,2.4,High,credit_card,1,2,0,1
7.0,Male,Guest,54.0,4.0,0.3,13.5,1.4,Medium,credit_card,1,1,0,3
3.0,Female,Guest,114.0,1.0,0.3,16.9,1.7,High,money_order,0,1,3,1
1.0,Female,Member,231.0,4.0,0.3,104.8,10.5,Critical,credit_card,0,2,0,0
4.0,Male,Member,140.0,5.0,0.3,25.0,2.5,High,credit_card,1,2,0,1
4.0,Male,Member,211.0,4.0,0.3,97.2,9.7,Medium,credit_card,1,2,0,3
10.0,Male,Member,117.0,1.0,0.3,25.3,2.5,High,money_order,1,2,3,1
10.0,Female,Member,118.0,4.0,0.3,14.4,1.4,Medium,credit_card,0,2,0,3
1.0,Female,Member,250.0,5.0,0.3,132.5,13.3,High,credit_card,0,2,0,1
4.0,Male,Member,72.0,1.0,0.3,36.0,3.6,High,money_order,1,2,3,1
6.0,Male,Member,54.0,1.0,0.2,54.0,5.4,Medium,credit_card,1,2,0,3
5.0,Male,Member,114.0,1.0,0.3,30.6,3.1,High,credit_card,1,2,0,1
7.0,Male,Member,231.0,1.0,0.3,137.1,13.7,High,credit_card,1,2,0,1
3.0,Male,Member,140.0,1.0,0.1,58.6,5.9,Critical,credit_card,1,2,0,0
5.0,Male,Member,211.0,1.0,0.2,122.6,12.3,High,e_wallet,1,2,2,1
5.0,Male,Member,117.0,4.0,0.3,18.3,1.8,High,credit_card,1,2,0,1
6.0,Male,Member,118.0,5.0,0.3,20.3,2.0,High,credit_card,1,2,0,1
3.0,Female,Member,250.0,1.0,0.2,160.0,16.0,High,money_order,0,2,3,1
6.0,Male,Member,72.0,5.0,0.1,14.4,1.4,High,credit_card,1,2,0,1
7.0,Male,Member,54.0,1.0,0.3,27.0,2.7,Medium,credit_card,1,2,0,3
10.5,Male,Member,114.0,1.0,0.3,24.9,2.5,High,credit_card,1,2,0,1
9.0,Female,Member,231.0,1.0,0.3,116.4,11.6,Medium,credit_card,0,2,0,3
9.0,Male,Member,140.0,1.0,0.1,55.8,5.6,High,credit_card,1,2,0,1
8.0,Male,Member,211.0,1.0,0.3,99.4,9.9,Medium,credit_card,1,2,0,3
8.0,Male,Member,117.0,1.0,0.3,32.3,3.2,Medium,money_order,1,2,3,3
8.0,Male,Member,118.0,1.0,0.1,35.6,3.6,High,credit_card,1,2,0,1
5.0,Male,Member,250.0,4.0,0.3,120.0,12.0,Critical,credit_card,1,2,0,0
10.0,Male,Member,72.0,1.0,0.2,72.0,7.2,Critical,credit_card,1,2,0,0
5.0,Female,Member,54.0,1.0,0.3,27.0,2.7,Critical,credit_card,0,2,0,0
5.0,Female,Member,114.0,4.0,0.3,15.8,1.6,High,credit_card,0,2,0,1
10.0,Male,Guest,231.0,1.0,0.3,123.3,12.3,Critical,credit_card,1,1,0,0
9.0,Male,Member,140.0,5.0,0.1,53.0,5.3,Medium,credit_card,1,2,0,3
4.0,Male,Member,211.0,1.0,0.3,105.7,10.6,Critical,credit_card,1,2,0,0
8.0,Male,Member,117.0,4.0,0.3,18.3,1.8,High,credit_card,1,2,0,1
10.0,Male,Member,118.0,1.0,0.2,35.6,3.6,Critical,credit_card,1,2,0,0
8.0,Male,Member,250.0,5.0,0.1,157.5,15.8,High,credit_card,1,2,0,1
5.0,Male,Member,72.0,1.0,0.3,24.0,2.4,Medium,credit_card,1,2,0,3
9.0,Male,Member,54.0,1.0,0.3,18.0,1.8,Critical,credit_card,1,2,0,0
9.0,Male,Member,114.0,1.0,0.1,31.7,3.2,Critical,credit_card,1,2,0,0
4.0,Male,Guest,231.0,4.0,0.3,123.3,12.3,Critical,money_order,1,1,3,0
9.0,Male,Member,140.0,4.0,0.3,37.6,3.8,Medium,credit_card,1,2,0,3
10.0,Female,Member,211.0,5.0,0.3,99.4,9.9,Critical,money_order,0,2,3,0
9.0,Male,Member,117.0,5.0,0.2,25.3,2.5,High,credit_card,1,2,0,1
8.0,Male,Member,118.0,5.0,0.3,14.4,1.4,High,credit_card,1,2,0,1
10.0,Male,Member,250.0,1.0,0.2,155.0,15.5,High,money_order,1,2,3,1
8.0,Male,Member,72.0,4.0,0.3,18.0,1.8,High,credit_card,1,2,0,1
4.0,Male,Member,54.0,1.0,0.1,27.0,2.7,High,credit_card,1,2,0,1
3.0,Male,Member,114.0,1.0,0.2,29.4,2.9,Medium,credit_card,1,2,0,3
1.0,Male,Member,231.0,1.0,0.1,146.4,14.6,Critical,credit_card,1,2,0,0
5.0,Male,Member,140.0,4.0,0.1,54.4,5.4,Medium,money_order,1,2,3,3
1.0,Male,Member,211.0,5.0,0.3,78.3,7.8,Medium,credit_card,1,2,0,3
6.0,Male,Member,117.0,1.0,0.3,32.3,3.2,Critical,credit_card,1,2,0,0
9.0,Female,Member,118.0,1.0,0.2,33.3,3.3,High,credit_card,0,2,0,1
10.0,Female,Member,250.0,1.0,0.3,160.0,16.0,High,money_order,0,2,3,1
5.0,Male,Member,72.0,1.0,0.2,72.0,7.2,High,money_order,1,2,3,1
10.0,Male,Member,54.0,1.0,0.1,18.0,1.8,High,credit_card,1,2,0,1
10.0,Female,Member,114.0,4.0,0.3,20.3,2.0,Critical,e_wallet,0,2,2,0
7.0,Male,Member,231.0,1.0,0.1,144.1,14.4,Medium,credit_card,1,2,0,3
4.0,Male,Member,140.0,1.0,0.3,54.4,5.4,Medium,debit_card,1,2,1,3
1.0,Male,Member,211.0,4.0,0.3,105.7,10.6,High,credit_card,1,2,0,1
8.0,Male,Guest,117.0,5.0,0.3,19.5,1.9,High,credit_card,1,1,0,1
4.0,Male,Member,118.0,1.0,0.3,33.3,3.3,Medium,credit_card,1,2,0,3
6.0,Male,Member,250.0,1.0,0.3,140.0,14.0,High,credit_card,1,2,0,1
3.0,Male,Member,72.0,1.0,0.3,72.0,7.2,High,credit_card,1,2,0,1
6.0,Male,Member,54.0,5.0,0.1,10.8,1.1,High,credit_card,1,2,0,1
3.0,Male,Member,114.0,1.0,0.2,29.4,2.9,High,credit_card,1,2,0,1
2.0,Male,Member,231.0,1.0,0.1,144.1,14.4,Critical,credit_card,1,2,0,0
2.0,Male,Member,140.0,1.0,0.2,51.6,5.2,Medium,credit_card,1,2,0,3
10.0,Male,Guest,211.0,1.0,0.3,109.9,11.0,Critical,credit_card,1,1,0,0
7.0,Male,Member,117.0,1.0,0.3,30.0,3.0,Critical,credit_card,1,2,0,0
2.0,Male,Member,118.0,1.0,0.3,33.3,3.3,High,credit_card,1,2,0,1
6.0,Male,Member,250.0,1.0,0.1,167.5,16.8,Medium,credit_card,1,2,0,3
2.0,Male,Member,72.0,1.0,0.3,36.0,3.6,High,credit_card,1,2,0,1
7.0,Male,Member,54.0,4.0,0.3,13.5,1.4,Medium,money_order,1,2,3,3
6.0,Male,Guest,114.0,5.0,0.2,22.6,2.3,Medium,credit_card,1,1,0,3
7.0,Male,Guest,231.0,5.0,0.3,93.3,9.3,High,credit_card,1,1,0,1
5.0,Male,Member,140.0,4.0,0.1,54.4,5.4,Critical,credit_card,1,2,0,0
6.0,Male,Member,211.0,1.0,0.1,128.9,12.9,Medium,credit_card,1,2,0,3
8.0,Male,Member,117.0,5.0,0.2,25.3,2.5,Medium,e_wallet,1,2,2,3
5.0,Male,Member,118.0,1.0,0.2,35.6,3.6,High,credit_card,1,2,0,1
2.0,Male,Member,250.0,5.0,0.3,132.5,13.3,Critical,money_order,1,2,3,0
8.0,Male,Member,72.0,1.0,0.1,36.0,3.6,High,credit_card,1,2,0,1
5.0,Male,Member,54.0,5.0,0.3,10.8,1.1,Critical,credit_card,1,2,0,0
10.0,Male,Member,114.0,5.0,0.3,5.5,0.6,Critical,credit_card,1,2,0,0
6.0,Male,Member,231.0,1.0,0.3,116.4,11.6,High,money_order,1,2,3,1
3.0,Male,Member,140.0,5.0,0.3,25.0,2.5,High,money_order,1,2,3,1
6.0,Male,Member,211.0,1.0,0.3,118.3,11.8,Critical,credit_card,1,2,0,0
8.0,Female,Member,117.0,4.0,0.3,13.6,1.4,Critical,credit_card,0,2,0,0
4.0,Male,Member,118.0,1.0,0.3,20.3,2.0,High,e_wallet,1,2,2,1
9.0,Male,Member,250.0,5.0,0.3,107.5,10.8,High,credit_card,1,2,0,1
2.0,Female,Member,72.0,1.0,0.3,36.0,3.6,High,credit_card,0,2,0,1
2.0,Male,Member,54.0,4.0,0.3,13.5,1.4,Critical,credit_card,1,2,0,0
2.0,Male,Member,114.0,4.0,0.3,15.8,1.6,Critical,credit_card,1,2,0,0
9.0,Female,Member,231.0,5.0,0.3,116.4,11.6,High,credit_card,0,2,0,1
1.0,Male,Member,140.0,4.0,0.3,37.6,3.8,Critical,credit_card,1,2,0,0
5.0,Male,Member,211.0,5.0,0.3,88.8,8.9,High,money_order,1,2,3,1
10.0,Male,Member,117.0,4.0,0.3,13.6,1.4,High,money_order,1,2,3,1
1.0,Male,Member,118.0,5.0,0.1,32.1,3.2,Critical,credit_card,1,2,0,0
9.0,Male,Member,250.0,1.0,0.2,160.0,16.0,High,credit_card,1,2,0,1
9.0,Male,Member,72.0,4.0,0.3,18.0,1.8,Critical,credit_card,1,2,0,0
2.0,Male,Member,54.0,5.0,0.3,10.8,1.1,High,money_order,1,2,3,1
5.0,Male,Member,114.0,1.0,0.2,31.7,3.2,Critical,credit_card,1,2,0,0
4.0,Male,Member,231.0,4.0,0.3,114.0,11.4,High,credit_card,1,2,0,1
4.0,Male,Member,140.0,1.0,0.3,51.6,5.2,High,credit_card,1,2,0,1
10.0,Male,Member,211.0,5.0,0.3,88.8,8.9,Medium,money_order,1,2,3,3
1.0,Female,Guest,117.0,5.0,0.3,7.8,0.8,Medium,credit_card,0,1,0,3
3.0,Male,Member,118.0,1.0,0.3,30.9,3.1,Critical,credit_card,1,2,0,0
2.0,Male,Member,250.0,1.0,0.3,157.5,15.8,High,credit_card,1,2,0,1
7.0,Female,Member,72.0,1.0,0.3,72.0,7.2,High,credit_card,0,2,0,1
3.0,Male,Member,54.0,1.0,0.2,27.0,2.7,High,credit_card,1,2,0,1
7.0,Male,Member,114.0,1.0,0.3,16.9,1.7,High,credit_card,1,2,0,1
4.0,Male,Member,231.0,1.0,0.3,141.8,14.2,Critical,credit_card,1,2,0,0
3.0,Male,Member,140.0,1.0,0.3,39.0,3.9,Critical,credit_card,1,2,0,0
7.0,Male,Member,211.0,1.0,0.3,112.0,11.2,High,credit_card,1,2,0,1
2.0,Male,Member,117.0,1.0,0.2,34.7,3.5,Critical,credit_card,1,2,0,0
5.0,Male,Member,118.0,4.0,0.3,19.1,1.9,High,credit_card,1,2,0,1
8.0,Male,Member,72.0,4.0,0.2,18.0,1.8,High,credit_card,1,2,0,1
6.0,Female,Member,54.0,5.0,0.1,10.8,1.1,Critical,debit_card,0,2,1,0
4.0,Female,Member,114.0,4.0,0.3,11.2,1.1,Critical,credit_card,0,2,0,0
6.0,Male,Member,231.0,1.0,0.3,144.1,14.4,Critical,credit_card,1,2,0,0
8.0,Male,Member,140.0,1.0,0.1,58.6,5.9,Critical,credit_card,1,2,0,0
6.0,Male,Member,211.0,4.0,0.3,97.2,9.7,High,debit_card,1,2,1,1
1.0,Male,Member,117.0,1.0,0.3,27.6,2.8,Medium,money_order,1,2,3,3
5.0,Male,Member,118.0,5.0,0.1,32.1,3.2,High,credit_card,1,2,0,1
4.0,Male,Member,250.0,1.0,0.3,157.5,15.8,High,money_order,1,2,3,1
6.0,Male,Member,72.0,5.0,0.2,14.4,1.4,High,credit_card,1,2,0,1
10.0,Male,Member,54.0,1.0,0.3,27.0,2.7,High,credit_card,1,2,0,1
1.0,Male,Member,114.0,4.0,0.1,29.4,2.9,Critical,debit_card,1,2,1,0
10.0,Male,Member,231.0,5.0,0.2,127.9,12.8,Medium,credit_card,1,2,0,3
5.0,Female,Member,140.0,5.0,0.1,53.0,5.3,High,credit_card,0,2,0,1
6.0,Female,Guest,211.0,1.0,0.2,126.8,12.7,Critical,credit_card,0,1,0,0
3.0,Male,Member,117.0,1.0,0.2,30.0,3.0,High,credit_card,1,2,0,1
4.0,Female,Member,118.0,5.0,0.3,8.5,0.9,High,credit_card,0,2,0,1
10.0,Female,Guest,250.0,4.0,0.3,140.0,14.0,High,credit_card,0,1,0,1
3.0,Male,Member,72.0,4.0,0.3,18.0,1.8,High,credit_card,1,2,0,1
5.0,Male,Member,54.0,1.0,0.2,27.0,2.7,Critical,credit_card,1,2,0,0
6.0,Male,Member,114.0,5.0,0.2,22.6,2.3,Critical,credit_card,1,2,0,0
6.0,Male,Member,231.0,1.0,0.2,146.4,14.6,Critical,credit_card,1,2,0,0
9.0,Male,Member,140.0,5.0,0.1,53.0,5.3,Medium,credit_card,1,2,0,3
10.0,Male,Member,211.0,1.0,0.3,122.6,12.3,High,e_wallet,1,2,2,1
6.0,Male,Member,117.0,4.0,0.3,18.3,1.8,High,credit_card,1,2,0,1
7.0,Female,Member,118.0,1.0,0.2,30.9,3.1,High,money_order,0,2,3,1
4.0,Male,Member,250.0,1.0,0.2,165.0,16.5,High,credit_card,1,2,0,1
1.0,Male,Member,72.0,1.0,0.3,24.0,2.4,High,credit_card,1,2,0,1
8.0,Male,Member,54.0,4.0,0.3,13.5,1.4,High,money_order,1,2,3,1
1.0,Female,Member,114.0,4.0,0.1,29.4,2.9,High,money_order,0,2,3,1
10.0,Male,Member,231.0,5.0,0.3,93.3,9.3,Critical,credit_card,1,2,0,0
4.0,Male,Member,140.0,1.0,0.2,54.4,5.4,High,credit_card,1,2,0,1
6.0,Male,Member,211.0,1.0,0.1,128.9,12.9,High,credit_card,1,2,0,1
5.0,Male,Member,117.0,4.0,0.1,32.3,3.2,High,credit_card,1,2,0,1
1.0,Male,Member,118.0,5.0,0.2,26.2,2.6,High,credit_card,1,2,0,1
6.0,Male,Member,250.0,4.0,0.3,130.0,13.0,Critical,credit_card,1,2,0,0
5.0,Male,Member,72.0,1.0,0.2,36.0,3.6,Critical,credit_card,1,2,0,0
10.0,Male,Member,54.0,4.0,0.3,13.5,1.4,Medium,credit_card,1,2,0,3
5.0,Female,Member,114.0,4.0,0.2,24.9,2.5,High,credit_card,0,2,0,1
10.0,Male,Guest,231.0,1.0,0.3,116.4,11.6,High,credit_card,1,1,0,1
10.0,Female,Member,140.0,4.0,0.3,37.6,3.8,Medium,money_order,0,2,3,3
2.0,Male,Member,211.0,5.0,0.1,120.5,12.0,Medium,credit_card,1,2,0,3
4.0,Male,Member,117.0,4.0,0.2,27.6,2.8,High,credit_card,1,2,0,1
2.0,Male,Member,118.0,1.0,0.3,23.8,2.4,High,credit_card,1,2,0,1
6.0,Male,Member,250.0,4.0,0.3,120.0,12.0,High,credit_card,1,2,0,1
9.0,Male,Member,72.0,5.0,0.2,14.4,1.4,Medium,credit_card,1,2,0,3
5.0,Male,Member,54.0,1.0,0.3,18.0,1.8,High,credit_card,1,2,0,1
5.0,Male,Member,114.0,1.0,0.3,29.4,2.9,Medium,credit_card,1,2,0,3
9.0,Male,Member,231.0,4.0,0.3,114.0,11.4,High,money_order,1,2,3,1
10.0,Male,Member,140.0,1.0,0.2,57.2,5.7,High,credit_card,1,2,0,1
6.0,Male,Member,211.0,1.0,0.3,124.7,12.5,High,debit_card,1,2,1,1
5.0,Male,Member,117.0,4.0,0.3,18.3,1.8,High,credit_card,1,2,0,1
10.0,Male,Member,118.0,1.0,0.1,36.8,3.7,Critical,credit_card,1,2,0,0
6.0,Male,Member,250.0,1.0,0.2,165.0,16.5,High,credit_card,1,2,0,1
8.0,Female,Member,72.0,1.0,0.1,24.0,2.4,High,credit_card,0,2,0,1
9.0,Male,Member,54.0,4.0,0.3,13.5,1.4,High,credit_card,1,2,0,1
7.0,Male,Member,114.0,1.0,0.3,29.4,2.9,Medium,credit_card,1,2,0,3
5.0,Male,Member,231.0,5.0,0.3,104.8,10.5,High,credit_card,1,2,0,1
3.0,Male,Member,140.0,5.0,0.2,46.0,4.6,High,money_order,1,2,3,1
4.0,Male,Member,211.0,5.0,0.3,99.4,9.9,Critical,money_order,1,2,3,0
3.0,Male,Member,117.0,1.0,0.3,19.5,1.9,Medium,credit_card,1,2,0,3
6.0,Male,Member,118.0,1.0,0.1,35.6,3.6,Medium,credit_card,1,2,0,3
10.0,Female,Member,250.0,5.0,0.1,157.5,15.8,High,credit_card,0,2,0,1
1.0,Male,Member,72.0,1.0,0.3,36.0,3.6,High,money_order,1,2,3,1
6.0,Female,Member,54.0,1.0,0.1,27.0,2.7,Critical,credit_card,0,2,0,0
7.0,Male,Member,114.0,1.0,0.2,31.7,3.2,Critical,credit_card,1,2,0,0
2.0,Male,Member,231.0,5.0,0.2,127.9,12.8,High,credit_card,1,2,0,1
6.0,Male,Member,140.0,1.0,0.2,54.4,5.4,Medium,money_order,1,2,3,3
7.0,Male,Member,211.0,1.0,0.2,118.3,11.8,High,credit_card,1,2,0,1
10.0,Male,Member,117.0,1.0,0.3,33.5,3.3,Medium,credit_card,1,2,0,3
